_id,HAT_NO,YON,DURAK_ID,DURAK_ADI,ENLEM,BOYLAM,DURAKTAN_GECEN_HATLAR
18086,602,2,30110,Hayat Aac,38.45110075218790,27.188300045955,168-290-602-608-660-800
18087,608,2,30110,Hayat Aac,38.45110075218790,27.188300045955,168-290-602-608-660-800
18088,660,2,30110,Hayat Aac,38.45110075218790,27.188300045955,168-290-602-608-660-800
18089,800,2,30110,Hayat Aac,38.45110075218790,27.188300045955,168-290-602-608-660-800
18090,53,1,30123,Miralay Fethi Bey,38.42718801871010,27.18031343335420,53-54-59-214-249-662-699
18091,54,2,30123,Miralay Fethi Bey,38.42718801871010,27.18031343335420,53-54-59-214-249-662-699
18092,59,2,30123,Miralay Fethi Bey,38.42718801871010,27.18031343335420,53-54-59-214-249-662-699
18093,214,2,30123,Miralay Fethi Bey,38.42718801871010,27.18031343335420,53-54-59-214-249-662-699
18094,249,2,30123,Miralay Fethi Bey,38.42718801871010,27.18031343335420,53-54-59-214-249-662-699
18095,662,2,30123,Miralay Fethi Bey,38.42718801871010,27.18031343335420,53-54-59-214-249-662-699
18096,699,2,30123,Miralay Fethi Bey,38.42718801871010,27.18031343335420,53-54-59-214-249-662-699
18097,53,2,30124,Miralay Fethi Bey,38.42777302060330,27.17995059912970,53-54-59-214-249-662-699
18098,54,1,30124,Miralay Fethi Bey,38.42777302060330,27.17995059912970,53-54-59-214-249-662-699
18099,59,1,30124,Miralay Fethi Bey,38.42777302060330,27.17995059912970,53-54-59-214-249-662-699
18100,214,1,30124,Miralay Fethi Bey,38.42777302060330,27.17995059912970,53-54-59-214-249-662-699
18101,249,1,30124,Miralay Fethi Bey,38.42777302060330,27.17995059912970,53-54-59-214-249-662-699
18102,662,1,30124,Miralay Fethi Bey,38.42777302060330,27.17995059912970,53-54-59-214-249-662-699
18103,699,1,30124,Miralay Fethi Bey,38.42777302060330,27.17995059912970,53-54-59-214-249-662-699
18104,53,1,30127,Birinci Sanayi Sitesi,38.4301,27.1805,53-54-59-214-249-662-699
18105,54,2,30127,Birinci Sanayi Sitesi,38.4301,27.1805,53-54-59-214-249-662-699
18106,59,2,30127,Birinci Sanayi Sitesi,38.4301,27.1805,53-54-59-214-249-662-699
18107,214,2,30127,Birinci Sanayi Sitesi,38.4301,27.1805,53-54-59-214-249-662-699
18108,249,2,30127,Birinci Sanayi Sitesi,38.4301,27.1805,53-54-59-214-249-662-699
18109,662,2,30127,Birinci Sanayi Sitesi,38.4301,27.1805,53-54-59-214-249-662-699
18110,699,2,30127,Birinci Sanayi Sitesi,38.4301,27.1805,53-54-59-214-249-662-699
18111,53,2,30128,Birinci Sanayi Sitesi,38.4301,27.1802,53-54-59-214-249-662-699
18112,54,1,30128,Birinci Sanayi Sitesi,38.4301,27.1802,53-54-59-214-249-662-699
18113,59,1,30128,Birinci Sanayi Sitesi,38.4301,27.1802,53-54-59-214-249-662-699
18114,214,1,30128,Birinci Sanayi Sitesi,38.4301,27.1802,53-54-59-214-249-662-699
18115,249,1,30128,Birinci Sanayi Sitesi,38.4301,27.1802,53-54-59-214-249-662-699
18116,662,1,30128,Birinci Sanayi Sitesi,38.4301,27.1802,53-54-59-214-249-662-699
18117,699,1,30128,Birinci Sanayi Sitesi,38.4301,27.1802,53-54-59-214-249-662-699
18118,53,1,30129,Ta Sanayi,38.4317,27.180640,53-54-59-214-249-662-699
18119,54,2,30129,Ta Sanayi,38.4317,27.180640,53-54-59-214-249-662-699
18120,59,2,30129,Ta Sanayi,38.4317,27.180640,53-54-59-214-249-662-699
18121,214,2,30129,Ta Sanayi,38.4317,27.180640,53-54-59-214-249-662-699
18122,249,2,30129,Ta Sanayi,38.4317,27.180640,53-54-59-214-249-662-699
18123,662,2,30129,Ta Sanayi,38.4317,27.180640,53-54-59-214-249-662-699
18124,699,2,30129,Ta Sanayi,38.4317,27.180640,53-54-59-214-249-662-699
18125,53,2,30130,Ta Sanayi,38.43200068831520,27.18050016482220,53-54-59-214-249-662-699
18126,54,1,30130,Ta Sanayi,38.43200068831520,27.18050016482220,53-54-59-214-249-662-699
18127,59,1,30130,Ta Sanayi,38.43200068831520,27.18050016482220,53-54-59-214-249-662-699
18128,214,1,30130,Ta Sanayi,38.43200068831520,27.18050016482220,53-54-59-214-249-662-699
18129,249,1,30130,Ta Sanayi,38.43200068831520,27.18050016482220,53-54-59-214-249-662-699
18130,662,1,30130,Ta Sanayi,38.43200068831520,27.18050016482220,53-54-59-214-249-662-699
18131,699,1,30130,Ta Sanayi,38.43200068831520,27.18050016482220,53-54-59-214-249-662-699
18132,54,2,30131,amdibi Salk Oca,38.435200696340,27.18070015079970,54-102-214-249-498-501-502-503-504-513-515-539-543-555-599-662-699-930
18133,102,2,30131,amdibi Salk Oca,38.435200696340,27.18070015079970,54-102-214-249-498-501-502-503-504-513-515-539-543-555-599-662-699-930
18134,214,2,30131,amdibi Salk Oca,38.435200696340,27.18070015079970,54-102-214-249-498-501-502-503-504-513-515-539-543-555-599-662-699-930
18135,249,2,30131,amdibi Salk Oca,38.435200696340,27.18070015079970,54-102-214-249-498-501-502-503-504-513-515-539-543-555-599-662-699-930
18136,498,2,30131,amdibi Salk Oca,38.435200696340,27.18070015079970,54-102-214-249-498-501-502-503-504-513-515-539-543-555-599-662-699-930
18137,501,2,30131,amdibi Salk Oca,38.435200696340,27.18070015079970,54-102-214-249-498-501-502-503-504-513-515-539-543-555-599-662-699-930
18138,502,2,30131,amdibi Salk Oca,38.435200696340,27.18070015079970,54-102-214-249-498-501-502-503-504-513-515-539-543-555-599-662-699-930
18139,503,2,30131,amdibi Salk Oca,38.435200696340,27.18070015079970,54-102-214-249-498-501-502-503-504-513-515-539-543-555-599-662-699-930
18140,504,2,30131,amdibi Salk Oca,38.435200696340,27.18070015079970,54-102-214-249-498-501-502-503-504-513-515-539-543-555-599-662-699-930
18141,513,2,30131,amdibi Salk Oca,38.435200696340,27.18070015079970,54-102-214-249-498-501-502-503-504-513-515-539-543-555-599-662-699-930
18142,515,1,30131,amdibi Salk Oca,38.435200696340,27.18070015079970,54-102-214-249-498-501-502-503-504-513-515-539-543-555-599-662-699-930
18143,539,1,30131,amdibi Salk Oca,38.435200696340,27.18070015079970,54-102-214-249-498-501-502-503-504-513-515-539-543-555-599-662-699-930
18144,543,2,30131,amdibi Salk Oca,38.435200696340,27.18070015079970,54-102-214-249-498-501-502-503-504-513-515-539-543-555-599-662-699-930
18145,555,2,30131,amdibi Salk Oca,38.435200696340,27.18070015079970,54-102-214-249-498-501-502-503-504-513-515-539-543-555-599-662-699-930
18146,599,2,30131,amdibi Salk Oca,38.435200696340,27.18070015079970,54-102-214-249-498-501-502-503-504-513-515-539-543-555-599-662-699-930
18147,662,2,30131,amdibi Salk Oca,38.435200696340,27.18070015079970,54-102-214-249-498-501-502-503-504-513-515-539-543-555-599-662-699-930
18148,699,2,30131,amdibi Salk Oca,38.435200696340,27.18070015079970,54-102-214-249-498-501-502-503-504-513-515-539-543-555-599-662-699-930
18149,930,2,30131,amdibi Salk Oca,38.435200696340,27.18070015079970,54-102-214-249-498-501-502-503-504-513-515-539-543-555-599-662-699-930
18150,54,1,30132,amdibi Salk Oca,38.4349,27.1805,54-214-249-515-539-543-555-662-699-930
18151,214,1,30132,amdibi Salk Oca,38.4349,27.1805,54-214-249-515-539-543-555-662-699-930
18152,249,1,30132,amdibi Salk Oca,38.4349,27.1805,54-214-249-515-539-543-555-662-699-930
18153,515,2,30132,amdibi Salk Oca,38.4349,27.1805,54-214-249-515-539-543-555-662-699-930
18154,539,2,30132,amdibi Salk Oca,38.4349,27.1805,54-214-249-515-539-543-555-662-699-930
18155,543,1,30132,amdibi Salk Oca,38.4349,27.1805,54-214-249-515-539-543-555-662-699-930
18156,555,1,30132,amdibi Salk Oca,38.4349,27.1805,54-214-249-515-539-543-555-662-699-930
18157,662,1,30132,amdibi Salk Oca,38.4349,27.1805,54-214-249-515-539-543-555-662-699-930
18158,699,1,30132,amdibi Salk Oca,38.4349,27.1805,54-214-249-515-539-543-555-662-699-930
18159,930,1,30132,amdibi Salk Oca,38.4349,27.1805,54-214-249-515-539-543-555-662-699-930
18160,102,2,30133,Mersinli,38.437567737038,27.18072619914110,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18161,214,2,30133,Mersinli,38.437567737038,27.18072619914110,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18162,249,2,30133,Mersinli,38.437567737038,27.18072619914110,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18163,498,2,30133,Mersinli,38.437567737038,27.18072619914110,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18164,501,2,30133,Mersinli,38.437567737038,27.18072619914110,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18165,502,2,30133,Mersinli,38.437567737038,27.18072619914110,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18166,503,2,30133,Mersinli,38.437567737038,27.18072619914110,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18167,504,2,30133,Mersinli,38.437567737038,27.18072619914110,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18168,513,2,30133,Mersinli,38.437567737038,27.18072619914110,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18169,515,1,30133,Mersinli,38.437567737038,27.18072619914110,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18170,539,1,30133,Mersinli,38.437567737038,27.18072619914110,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18171,543,2,30133,Mersinli,38.437567737038,27.18072619914110,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18172,599,2,30133,Mersinli,38.437567737038,27.18072619914110,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18173,662,2,30133,Mersinli,38.437567737038,27.18072619914110,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18174,699,2,30133,Mersinli,38.437567737038,27.18072619914110,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18175,930,2,30133,Mersinli,38.437567737038,27.18072619914110,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18176,54,1,30134,Mersinli,38.4380,27.1804,54-119-214-249-515-539-543-555-662-699-930
18177,119,2,30134,Mersinli,38.4380,27.1804,54-119-214-249-515-539-543-555-662-699-930
18178,214,1,30134,Mersinli,38.4380,27.1804,54-119-214-249-515-539-543-555-662-699-930
18179,249,1,30134,Mersinli,38.4380,27.1804,54-119-214-249-515-539-543-555-662-699-930
18180,515,2,30134,Mersinli,38.4380,27.1804,54-119-214-249-515-539-543-555-662-699-930
18181,539,2,30134,Mersinli,38.4380,27.1804,54-119-214-249-515-539-543-555-662-699-930
18182,543,1,30134,Mersinli,38.4380,27.1804,54-119-214-249-515-539-543-555-662-699-930
18183,555,1,30134,Mersinli,38.4380,27.1804,54-119-214-249-515-539-543-555-662-699-930
18184,662,1,30134,Mersinli,38.4380,27.1804,54-119-214-249-515-539-543-555-662-699-930
18185,699,1,30134,Mersinli,38.4380,27.1804,54-119-214-249-515-539-543-555-662-699-930
18186,930,1,30134,Mersinli,38.4380,27.1804,54-119-214-249-515-539-543-555-662-699-930
18187,102,2,30135,Stadyum stasyon,38.442000710928,27.18030012351630,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18188,214,2,30135,Stadyum stasyon,38.442000710928,27.18030012351630,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18189,249,2,30135,Stadyum stasyon,38.442000710928,27.18030012351630,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18190,498,2,30135,Stadyum stasyon,38.442000710928,27.18030012351630,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18191,501,2,30135,Stadyum stasyon,38.442000710928,27.18030012351630,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18192,502,2,30135,Stadyum stasyon,38.442000710928,27.18030012351630,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18193,503,2,30135,Stadyum stasyon,38.442000710928,27.18030012351630,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18194,504,2,30135,Stadyum stasyon,38.442000710928,27.18030012351630,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18195,513,2,30135,Stadyum stasyon,38.442000710928,27.18030012351630,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18196,515,1,30135,Stadyum stasyon,38.442000710928,27.18030012351630,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18197,539,1,30135,Stadyum stasyon,38.442000710928,27.18030012351630,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18198,543,2,30135,Stadyum stasyon,38.442000710928,27.18030012351630,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18199,599,2,30135,Stadyum stasyon,38.442000710928,27.18030012351630,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18200,662,2,30135,Stadyum stasyon,38.442000710928,27.18030012351630,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18201,699,2,30135,Stadyum stasyon,38.442000710928,27.18030012351630,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18202,930,2,30135,Stadyum stasyon,38.442000710928,27.18030012351630,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18203,119,2,30136,Stadyum stasyon,38.4415,27.18,119-214-249-515-539-543-662-699-930
18204,214,1,30136,Stadyum stasyon,38.4415,27.18,119-214-249-515-539-543-662-699-930
18205,249,1,30136,Stadyum stasyon,38.4415,27.18,119-214-249-515-539-543-662-699-930
18206,515,2,30136,Stadyum stasyon,38.4415,27.18,119-214-249-515-539-543-662-699-930
18207,539,2,30136,Stadyum stasyon,38.4415,27.18,119-214-249-515-539-543-662-699-930
18208,543,1,30136,Stadyum stasyon,38.4415,27.18,119-214-249-515-539-543-662-699-930
18209,662,1,30136,Stadyum stasyon,38.4415,27.18,119-214-249-515-539-543-662-699-930
18210,699,1,30136,Stadyum stasyon,38.4415,27.18,119-214-249-515-539-543-662-699-930
18211,930,1,30136,Stadyum stasyon,38.4415,27.18,119-214-249-515-539-543-662-699-930
18212,102,2,30137,Blge dare Mahkemesi,38.44420071658150,27.18060011247370,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18213,214,2,30137,Blge dare Mahkemesi,38.44420071658150,27.18060011247370,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18214,249,2,30137,Blge dare Mahkemesi,38.44420071658150,27.18060011247370,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18215,498,2,30137,Blge dare Mahkemesi,38.44420071658150,27.18060011247370,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18216,501,2,30137,Blge dare Mahkemesi,38.44420071658150,27.18060011247370,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18217,502,2,30137,Blge dare Mahkemesi,38.44420071658150,27.18060011247370,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18218,503,2,30137,Blge dare Mahkemesi,38.44420071658150,27.18060011247370,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18219,504,2,30137,Blge dare Mahkemesi,38.44420071658150,27.18060011247370,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18220,513,2,30137,Blge dare Mahkemesi,38.44420071658150,27.18060011247370,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18221,515,1,30137,Blge dare Mahkemesi,38.44420071658150,27.18060011247370,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18222,539,1,30137,Blge dare Mahkemesi,38.44420071658150,27.18060011247370,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18223,543,2,30137,Blge dare Mahkemesi,38.44420071658150,27.18060011247370,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18224,599,2,30137,Blge dare Mahkemesi,38.44420071658150,27.18060011247370,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18225,662,2,30137,Blge dare Mahkemesi,38.44420071658150,27.18060011247370,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18226,699,2,30137,Blge dare Mahkemesi,38.44420071658150,27.18060011247370,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18227,930,2,30137,Blge dare Mahkemesi,38.44420071658150,27.18060011247370,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18228,102,1,30138,Blge dare Mahkemesi,38.44320672977170,27.17996225099510,102-168-501-502-503-504-513-543-599
18229,168,1,30138,Blge dare Mahkemesi,38.44320672977170,27.17996225099510,102-168-501-502-503-504-513-543-599
18230,501,1,30138,Blge dare Mahkemesi,38.44320672977170,27.17996225099510,102-168-501-502-503-504-513-543-599
18231,502,1,30138,Blge dare Mahkemesi,38.44320672977170,27.17996225099510,102-168-501-502-503-504-513-543-599
18232,503,1,30138,Blge dare Mahkemesi,38.44320672977170,27.17996225099510,102-168-501-502-503-504-513-543-599
18233,504,1,30138,Blge dare Mahkemesi,38.44320672977170,27.17996225099510,102-168-501-502-503-504-513-543-599
18234,513,1,30138,Blge dare Mahkemesi,38.44320672977170,27.17996225099510,102-168-501-502-503-504-513-543-599
18235,543,1,30138,Blge dare Mahkemesi,38.44320672977170,27.17996225099510,102-168-501-502-503-504-513-543-599
18236,599,1,30138,Blge dare Mahkemesi,38.44320672977170,27.17996225099510,102-168-501-502-503-504-513-543-599
18237,102,2,30139,nc Sanayi,38.4464,27.1812,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18238,214,2,30139,nc Sanayi,38.4464,27.1812,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18239,249,2,30139,nc Sanayi,38.4464,27.1812,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18240,498,2,30139,nc Sanayi,38.4464,27.1812,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18241,501,2,30139,nc Sanayi,38.4464,27.1812,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18242,502,2,30139,nc Sanayi,38.4464,27.1812,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18243,503,2,30139,nc Sanayi,38.4464,27.1812,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18244,504,2,30139,nc Sanayi,38.4464,27.1812,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18245,513,2,30139,nc Sanayi,38.4464,27.1812,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18246,515,1,30139,nc Sanayi,38.4464,27.1812,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18247,539,1,30139,nc Sanayi,38.4464,27.1812,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18248,543,2,30139,nc Sanayi,38.4464,27.1812,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18249,599,2,30139,nc Sanayi,38.4464,27.1812,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18250,662,2,30139,nc Sanayi,38.4464,27.1812,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18251,699,2,30139,nc Sanayi,38.4464,27.1812,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18252,930,2,30139,nc Sanayi,38.4464,27.1812,102-214-249-498-501-502-503-504-513-515-539-543-599-662-699-930
18253,102,1,30140,nc Sanayi,38.4458,27.1810,102-168-214-249-501-502-503-504-513-515-539-543-599-662-699-930
18254,168,1,30140,nc Sanayi,38.4458,27.1810,102-168-214-249-501-502-503-504-513-515-539-543-599-662-699-930
18255,214,1,30140,nc Sanayi,38.4458,27.1810,102-168-214-249-501-502-503-504-513-515-539-543-599-662-699-930
18256,249,1,30140,nc Sanayi,38.4458,27.1810,102-168-214-249-501-502-503-504-513-515-539-543-599-662-699-930
18257,501,1,30140,nc Sanayi,38.4458,27.1810,102-168-214-249-501-502-503-504-513-515-539-543-599-662-699-930
18258,502,1,30140,nc Sanayi,38.4458,27.1810,102-168-214-249-501-502-503-504-513-515-539-543-599-662-699-930
18259,503,1,30140,nc Sanayi,38.4458,27.1810,102-168-214-249-501-502-503-504-513-515-539-543-599-662-699-930
18260,504,1,30140,nc Sanayi,38.4458,27.1810,102-168-214-249-501-502-503-504-513-515-539-543-599-662-699-930
18261,513,1,30140,nc Sanayi,38.4458,27.1810,102-168-214-249-501-502-503-504-513-515-539-543-599-662-699-930
18262,515,2,30140,nc Sanayi,38.4458,27.1810,102-168-214-249-501-502-503-504-513-515-539-543-599-662-699-930
18263,539,2,30140,nc Sanayi,38.4458,27.1810,102-168-214-249-501-502-503-504-513-515-539-543-599-662-699-930
18264,543,1,30140,nc Sanayi,38.4458,27.1810,102-168-214-249-501-502-503-504-513-515-539-543-599-662-699-930
18265,599,1,30140,nc Sanayi,38.4458,27.1810,102-168-214-249-501-502-503-504-513-515-539-543-599-662-699-930
18266,662,1,30140,nc Sanayi,38.4458,27.1810,102-168-214-249-501-502-503-504-513-515-539-543-599-662-699-930
18267,699,1,30140,nc Sanayi,38.4458,27.1810,102-168-214-249-501-502-503-504-513-515-539-543-599-662-699-930
18268,930,1,30140,nc Sanayi,38.4458,27.1810,102-168-214-249-501-502-503-504-513-515-539-543-599-662-699-930
18269,59,2,30149,Kamil Tunca Bulvar,38.4330,27.1817,59-364-560-564
18270,364,2,30149,Kamil Tunca Bulvar,38.4330,27.1817,59-364-560-564
18271,560,2,30149,Kamil Tunca Bulvar,38.4330,27.1817,59-364-560-564
18272,564,2,30149,Kamil Tunca Bulvar,38.4330,27.1817,59-364-560-564
18273,59,1,30150,Kamil Tunca Bulvar,38.43309569578120,27.18256415147730,59-364-560-564
18274,364,1,30150,Kamil Tunca Bulvar,38.43309569578120,27.18256415147730,59-364-560-564
18275,560,1,30150,Kamil Tunca Bulvar,38.43309569578120,27.18256415147730,59-364-560-564
18276,564,1,30150,Kamil Tunca Bulvar,38.43309569578120,27.18256415147730,59-364-560-564
18277,59,2,30151,Grbz,38.4330,27.1865,59-364-560-564
18278,364,2,30151,Grbz,38.4330,27.1865,59-364-560-564
18279,560,2,30151,Grbz,38.4330,27.1865,59-364-560-564
18280,564,2,30151,Grbz,38.4330,27.1865,59-364-560-564
18281,59,1,30152,Grbz,38.43310070515330,27.18650013457730,59-364-560-564
18282,364,1,30152,Grbz,38.43310070515330,27.18650013457730,59-364-560-564
